product_name,brand,customer_name,verified_purchase,rating,customer_review,helpful_votes,review_date,total_votes,review_length
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,gbain,True,4,Four Stars. Great,0.0,16-09-2014,2.0,17
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Kindle Customer,True,5,Five Stars. Love this phone!,0.0,26-05-2015,2.0,28
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,lalover,True,4,"Great, but........ I am giving this phone 4 stars because it is not gold on the sides like the ones at Verizon. I wish I would have known. I would have spent the extra $20 at the Verizon store. This one is silver on the side. Not a big deal and I am more then happy with the phone itself. You're gonna love it!!!!! It's addicting!!!!",0.0,10-03-2014,2.0,333
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,daniel santillan,True,1,disappointed. received the wrong item.,0.0,31-01-2017,2.0,38
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,czq6527,True,4,good product. A nice phone. I like it. A different felling with iphone 5. I think that it is time the iphone should enlarge their screen size.,2.0,27-02-2014,4.0,142
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Stephen P.,True,5,"Love it!. I absolutely can't live without my Note 3 now. I had a Note II for several months, and just had to have this one. The advancements over the II are like comparing Regular Unleaded Fuel to Racing Fuel. Yes both will get you where you want to go, but damn the trip is much more fun with racing fuel!",0.0,16-12-2013,2.0,306
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,rmain1952,True,3,ok till someone stole it out of my handbag at .... ok till someone stole it out of my handbag at a party now I have to deal with Verizon to cxl the service,1.0,22-02-2015,3.0,155
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Chryslerpoet,True,5,"Five Stars. If I could give this 6 stars, I would.",1.0,25-07-2014,3.0,50
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,asap506,True,4,Four Stars. A phone this expensive and no flash player minus 1 star,0.0,16-08-2014,2.0,67
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,CPFlorida,True,3,"Good to Great Device if You Don't Care About the UI. This phone (phablet), in reality, should get a 5. The screen is absolutely fantastic. The device, though large, feels great in hand. The stylus, with the quick actions that launch automatically and also when you push the button (and air gestures) works very well. The phone's battery life is unreal. I got easily 2 days worth fo use without charging, and a solid day of HEAVY usage. And the SD Card slot is so underrated these days, as well as the removable battery. The ""leather"" back didn't look or feel cheap to me. And the phone turns a lot of heads, fid that's your thing. It's definitely a step up from the Note 2. Okay, so why didn't I give this phone a 5, or even a 4? According to the rating guideline, a 5 is ""I love it,"" a 4 is ""I like it."" Well I liked it at first, but never loved it. But over the course of a week I ended up not really liking it. I tried to give myself time to get used to the interface and it never happened. I changed the launcher, tried to tweak the settings, even tried some themes. Ultimately it came down to the user interface is just awful. The colors are not consistent between the different apps and settings. The Samsung touchwiz software and verizon stuff get in your way more than they help. Coming from a Galaxy Nexus, the UI was just jarring to me. I didn't care for the hard buttons either, although that's just a preference. The way the Samsung framework is set up, there's no easy way to enable on screen keys either. Overall I was just not happy with the UI and the UX. Also, the screen ppi settings are wrong for a screen of this size. everything is ""too big."" Samsung could have tweaked it down a bit to make use of the 1920x1080 screen. As it is, you don;t really get any more usable room in apps than you would in a Galaxy Note 2. The only places you'll really see the screen shine with pictures, games, web and video. For me anyway, all other apps seemed to be overblown because the PPI settings are wrong. So I gave it a 3, because overall I think ""it's okay."" I ended up getting an LG G2. I like that phone a lot better. The LG user interface is more customizable and doesn't remind you of old Android, but more in line with the new Android 4.x user interface. Plus, the G2 is capable of being flashed with Cyanogenmod, if that's your thing. Unlike the Note 3, you don;t have to give up the stylus to do that. Other features like air gestures, eye tracking etc are just gimmicks to me anyway.",16.0,20-11-2013,21.0,2501
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Claudia Burrows,True,2,"Dislike it. Complicated and not at all intuitive compared to Apple products. I don't likeit, but it does what I need it to do...I wouldn't buy it again.",0.0,05-11-2014,2.0,152
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Critical Reviewer,False,5,"I really was reluctant to purchase a Samsung device but then all that changed. All right here is an honest review about the note 3. It's something that I will approach from the perspective of someone in the Medical field, who needs to get things done quickly, and efficiently. First of all, I received my phone on October 10th, and I had pre-ordered it but DID NOT pay 299. Well initially I did, but there is a promo code of VERIZON30 that drops the note 3 down to 209.99. I bought the Note 3 for myself and the LG G2 for my wife. Needless to say, at the price of 139.99 for the G2 and 209.99 for the Note 3, we returned the G2 for the note 3 despite the G2's incredible low light camera performance. Here is why. Backstory: prior to buying the note 3 I have had the Droid Razr Maxx, which for its time was a great device. Now that apps are becoming more memory intensive, something needed to change. I needed a phone that wouldn't lag on me, and I really don't care about gimmicks such as scrolling while looking up or down, or pausing a video if I look away. Who really cares about that stuff? If I want to pause, I tap on the screen, which is less time consuming that looking away and ensuring my phone has paused playing a video. In addition, I really don't want that front facing camera on unless I am using it. Also, I was always reluctant to buy a Samsung phone because of the plastic build, but you know I always keep my phone in a safe case. I will talk about this a little later. Now, right before I let go of my razr maxx, I briefly upgraded to the note 2 for 2 days. I chose the note 2 because I was in best buy and was comparing the HTC ONE which best buy had on sale for $50 and all of a sudden I decided to listen to the note 2's speaker. I was blown away in comparison to the razr maxx, but blown away which how much more I got in comparison to the HTC one. We are all going to large screens now, and frankly who the heck wants to hold the phone closer to their face? I certainly don't so I upgraded to the note 2. I really did not fall in love with it until the day I was sitting in my senior human cadaver anatomy course, and realized I had forgotten my Anatomy atlas and my notebook. I frantically searched the note 2 and found an app called S Note. I opened S note and began using it. I was blow away, there are blood vessels that are large and really thing, and I used to be able to only differentiate that on paper. Not this time, with the note 2 I was able to use the thin and thick lines as differentiators thanks to the S-pen. I then made my decision that I would return the note 2 and wait for the note 3 because of the larger screen, and faster processor. In addition, I had a memory intensive Anatomy app running on the note 2 that smoothly ran it, when my HP touchpad running android decided to begin hiccupping. Now with all that said, this is why I feel the note 3 is the best choice on the market. First of all, if your going to purchase a phone that you are spending your hard earned money on it, it should be in the most secure and safest cases. It's an investment, that when 2 years later you sell back, you can almost pay for your new device. Second of all, we will ALL drop our phones at SOME POINT, and its important to protect them. I purchased the Spigen Bounce case despite it being slightly ugly; I got the gray one because Incipio NGP tpu cases are NOT yet available for this phone. That case kept my razr maxx in like new condition. Now, I really protect my phone because I have my entire life on it, my class schedule, my hospital schedule, my family schedule, my kids doctors appointments, my appointments, my tests etc. EVERYTHING. So I needed a phone that was behind me 100% and never let me down. It has been the case with the note 3. I have customized it and it still hasn't hiccupped yet. Now the actual review: Screen & Productivity: The large display is fantastic. It is large enough to hold a full month calendar on one home screen and 3 days on another. I absolutely love the vivid screen because my anatomy apps, as well as using it to take notes is an absolute breeze. My only recommendation is to add many pages before you begin in lecture or whatever you want to take notes in. There are many times where I find inspirational quotes on Facebook (FB) and wish I could save them and tag them to share not via FB but text messages etc. Scrap book has allowed me to do just that, I can share inspirational quotes and pictures with anyone and it's a breeze to look them up by placing my OWN PERSONAL tags for each photo. I hold the menu button, type inspiration and BAM; I have all my things that are tagged inspirational. Sometimes I also need a list of diagnostic medical conditions, and it's easy to quickly create a scrapbook memo or create a flow chart in S-note. Etc. In fact the other day, I was talking to Verizon and needed to write down the conformational code etc. for my second note 3, and you know what I did? I was on the dialer page, pulled out the S-pen and circled the page, then I notated it with all the information, it contains the date, the time, and all the information I need to have in case something went awry. I absolutely love this feature and it is very important. Another feature I love is that when I am on YouTube, I can load HD very quickly, the LG g2 did a good job in this too, but the razr maxx despite being an LTE phone did not handle this very well. Another thing I really love on this phone straight out of the gate is that it tells me how many text messages I have (like an unread count). Its something I like, it also has many accounts built right in, such as amazon, Facebook etc. I was able to disable most of the bloat ware by going to manage applications and clicking disable in some of the pre-loaded Verizon apps. The IR blaster is great, I've already started using it on all my TV's however, it wont turn the volume up on my LG TV but do every else. In addition, I am able to have in memory which room has which TV and so when I switch rooms, I also switch rooms on my phone, which allows me to use it as a remote. Great when you have to hide the remote from your little ones. Battery Life: Used it for an entire day hardcore, and its still at 31% at the end of the day after about 6 am to 1 am usage. UPDATE 10.23.13- see the attached screen shot of battery usage. I was pretty impressed. I do know for a fact though that S- health eats battery life like crazy. Also I LOVE the speaker placement on the bottom of the phone, because it's just smart. When I hold my phone, it cups around the speaker channeling the sound directly to me, and not the entire audience behind my phone. Smart. People have complained about the flip board app, but keep in mind, this is android and not IOS. We have choices here. Download an app called home 2 shortcut and it allowed me to configure double tapping the home button to start Google now rather than anything else. Its fantastic and a great use of android capabilities. (I will update more here) The S-pen I received was faulty with my phone, and so Verizon sent me a brand new one for free. Not taking off stars for that, during the pre-order stage stuff like that happens every once in a while. The Spen was completely usable I just had to add a little extra pressure. But no worries, it's taken care of and all is well. The power button has a slight lag when you just tap it to turn on the screen; if you give it a robust tap it comes on quicker. It is quickest to turn on the screen using the home button when it's sleeping. It kind of irritates me that it is that way. NOTE 10.23.13 It maybe quicker to use the HOME button to do the same thing. I wish Samsung allowed customization of the LED colors for the types of notifications. Note 10.23.13 Re: reception issues- I know people have complained about reception issues, but truly I haven't had many. Just a couple here and there. I think the reality is that the Note 3 is SLOW at switching networks etc. So rather than wait, I have just downloaded a refresh network app, which does what I need in less than 15 seconds and gives me a fresh connection. I don't see it as much of an inconvenience especially because the many positives of this device outweigh this one negative. I haven't had no reception anywhere. Tethering by the has been pretty amazingly fast with this phone, and it DOES NOT GET HOT!!!! I love that! My razr maxx used to be a meteorite when it was tethering. More to come. UPDATE 12.13.13 I apologize it has been a while to update. I absolutely still love this phone, and I wouldnt change much about my review. I will say that I have experience reception issues but they are SOOO SELDOM, I believe ive refreshed the network about 4-5 times since I have wrote the initial review and now. Ive been informed that there IS an app that allows you to customize the colors of the LED to what you want. Excellent, so thats definitely a negative taken away. I had been using my phone with a Spigen screen protector and initially I liked it, but now with using the S-pen and it aging I really am beginning to dislike that screen protector. I have just ordered a tempered glass screen protector and will update later about that. ONE thing I have learned is to save EVERYTHING from action memo to Scrapbook or S-Note if you want to hold onto it in case your phone needs to be reset. I had to reset my phone once, but it was due to the FoxFi app and it causing certificate issues. Once I reset it it fixed it. Another note, the Spigen case protector I was talking about, it is great, however I have found that the squared edges make it uncomfortable for my hand to hold, when I remove the case I can handle the phone pretty easily with one hand (even though I have hands on the smaller side). So I have ordered a case that has rounded edges rather than squared edges. Whatever you do, do NOT get a metal case for your phone because it will reduce your signal quality. Other than that the phone has been running great, and I will update it again soon!",242.0,14-10-2013,272.0,10053
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,VENUS CHERRINGTON,True,4,"EASY TO SEE ICONS. This is a Smart phone that is easy on the eyes. I haven't used all the features yet, but I am looking forward to learning all that it can do.",0.0,10-01-2014,2.0,160
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Ashton P. Johnson,False,5,"My perfect phone. I've been a fan of the bigger sized phones for some time and Samsung has been paving the way in terms of quality large phones. I remember when I had the 4.5in screened Samsung Infuse and it was considered large. I've had a Note and Note 2 and loved both. Note 3 continues the tradition of keeping everything that worked, improving where needed, and adding features I wouldn't have even thought to ask. So many of the little annoyances I had with my Note 2 have been addressed. Its clear they put a lot of thought into finding out what people loved and wanted changed. When I first held the phone I fell in love. The form factor is just great and the screen is a noticeable jump up. That's saying something when the Note 2 already had a stellar screen resolution. I don't feel the need to have this one in a case. The slippery back of the Note 2 required a case as I dropped it a couple times when holding it bare. Rather than go on feature by feature I'll suffice to say everything feels like a great and noticeable improvement. S-pen, camera, battery life, screen, on and on its the phone I loved before but better in every way I could have asked for. I've tried dozens of smartphones over the past 5 years. The Note 2 was the first one I actually held onto for a year. I easily see myself holding onto the 3 that much or longer (depending on when they bring out a 4th ;) ). I highly recommend this phone.",59.0,10-10-2013,69.0,1424
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Hobbled,False,5,"Some Advantages to this phone you might not have considered.. Three things you might not have considered about this phone: Admittedly, I'm an atypical cell phone user. I don't actually make or receive a lot of calls--probably because I was a very late adopter of the technology. I was finally forced into buying one for a job that required it. Nonetheless, I've been very happy with this phone. Here are three great things about it you might not have considered: 1) It sounds fantastic. I'm not referring to the quality of the microphone or speakers (although they are pretty good) for phonecalls but the amplifier used for playing .mp3 and .mp4 files. With a good set of headphones, music on this phone sounds great! Far better than it did on the iPod touch I was using before I bought this phone. If you're an audiophile and rely your phone for portable music, this is a great choice. Also, the easily replaceable SD memory card means that you have the memory capacity to rip lots of songs at the highest bit rates. 2) It seems almost waterproof. Twice, I've accidentally immersed this phone completely in fresh water. After opening it up, removing the battery and all the cards as well as the S pen, and drying it out, it still works perfectly. Not that I'd recommend dunking your phone any longer than you have to. Maybe I've just been lucky. 3) The battery (easily replaceable) has long life and charges incredibly quickly. Anyway, some bonuses to buying this phone in addition to the beautiful, big display and the stylus--two of the main reasons that I purchased it.",1.0,06-09-2015,3.0,1573
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Chris,False,1,"Two examples of this phone destroyed pictures from my SD card! (And more!). I was a very happy Galaxy S 3 user, so when it came time to renew, I wanted another Samsung. Here's every reason why that was a poor choice: -I'm going to say first that I had an insurance claim put on my first phone (a four-foot drop was enough to kill it completely) and get a refurbished one, and some of these problems happened on both -First phone corrupted my SD card and cost me a lot of pictures -Second one magically 'disappeared' hundreds of pictures on my SD card (they're also missing when I put the card in my computer to check, so they really are gone) -Second phone's wifi stopped working (doesn't turn on) after about two weeks -Second phone's pen stylus sensor has never worked; has huge dead spots and spots where the cursor jumps all over the screen -Camera is garbage; can't focus close, usually quite slow to take a picture, and has a green/magenta hue when in low light (this is consistent with both phones) -Samsung's deviated enough from plain-jane Android that it's normal for apps to just not get along with this particular phone, which happened when I had to move bank funds between accounts for a time-sensitive emergency purchase and the app kept restarting -Comes pre-loaded with a feel-good Galaxy Note 3 instrumental song that will occasionally play by default when you go to play music over Bluetooth -To its credit, battery life is still better than any phone I've had before. Overall, this phone seems extremely poorly thought-out as compared to my last one, and I won't buy another Samsung. I'm going to get a third warranty replacement after this one's gone so wrong in terms of wifi and the pen stylus, and before it can destroy any more of my pictures. Never again.",1.0,12-06-2015,3.0,1780
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Lucas,False,5,"Note 3 Still Going Strong - No reason to upgrade. I've had this phone for a couple years now. It's still able to run everything all the latest phones can. I see no reason to upgrade. What it has over the current gen phones Note 7 is: 1. Removable battery. After a couple years the phone battery doesn't last as long. I'm replacing the 3200mAh batter with a 7500mAh which will increase the life of the phone to twice as long. Try that with your Note 7! 2. Removable microSD card. I can keep upgrading the memory stick inside and actually have more storage than the current gen Note phones. 3. Easily rootable. Sure Samsung stops sending updates for the older models of phones. Doesn't matter because there is still a vibrant aftermarket for the Note 3 operating systems. Rooting will also allow you to remove the bloatware that comes with most phones. 4. Cheaper accessories. Aftermarket larger capacity batteries, cases, screen protectors, car mounts... it's all cheaper because this is an older model phone and the demand has died down.",1.0,03-08-2016,3.0,1037
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Stearnzy,False,3,"Great phone, Bad Camera. I love Android! LOVE it. I am an Apple user who just switched to Android with the Note 3. Below are thoughts anyone buying should consider: Pros: -Android -Really great display (AMOLED technology is really awesome) -Memory (32gb on board, expandable with another 64gb) -Stylus Cons: -Camera -Camera -And the camera Let me explain why I am giving this phone 3 stars when the only negative is the camera. The camera performs very well outdoors in bright, well-lit areas. The photos are crisp and clear, no blurriness at all. But if you dial back the light to the level of your average indoor room, the quality takes a huge dive. We have a 9 month old and I never get pictures anymore. I used to have an iPhone 5. It snapped AMAZING pictures all the time, no matter what the lighting. It has almost half the megapixels this phone has, and yet the pictures are vastly superior. Bottom line: If you don't want to miss shots indoors, or don't want to have to have your subject hold perfectly still, then look for another phone.",2.0,17-12-2014,4.0,1046
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Kiyo M.,False,5,"The BEST phone ever. A class of its own.. If you're looking for a new phone and size is not an issue (and you're not biased towards Apple products), don't think: This is the best phone out there to get. There's a reason why the current king of basketball, Lebron James, is endorsing this phone. It is simply the BEST phone..tablet... phablet... mini computer, entertainment, gadget and reason why Samsung has taken over Apple. The only reason I can see people not wanting this is the size. (or prefer iOS over Android software) I used to be one of those people who thought it looked silly having a phone this size when the first Note came out; however, with tablets becoming more prevalent, and being extremely useful to have daily, having a screen size this big is fantastic. The size really doesn't make it an inconvenience at all as it is slim and easily fits in a pocket. I can wear skinny jeans and the phone can still comfortably fit. I use my phone a lot more now than my tablets. This phone is loaded with features, that even if size becomes a problem to you, there is a One Handed Operation setting where you can adjust the screen smaller! (See TIPS below) It's very useful! I tried out the Note 3 at an actual store and I was instantly envious and sold. I could not wait for my upgrade contract to come.. ----- Upgraded from HTC Rezound (my old phone) ----- My old previous phone was an HTC Rezound. I could not stand that phone! It would get HOT just talking on the phone (It was so uncomfortable putting my ear next to the phone), the battery life was horrible (I bought like 4 spare batteries for it!), and it would lag so much trying to make one simple phone call, it gave me so much headache I had to upgrade right away. I can't believe how sluggish my old phone really was, as the Note 3 runs smooth like butter. The screen is gorgeous. I can last an entire day with the battery and using it heavily. The Note 3 is a major breath of fresh air! The Note 3 really makes my old phone or any other phone look like a kid's toy phone. Despite the larger screen size, it is still much lighter and slimmer. The Galaxy Note 3 is a luxury first class experience. With the powerful processor and 3GB Ram, it is smooth! ----- Pros: - Beautiful 5.7"" Super AMOLED capacitive LARGE touchscreen. Great size and colors. (1920x1080) - Runs so smooth! Fast processor and plenty of memory - 3GB! - Dual Window screen (you can watch YouTube while browsing the web and whatnot; processor/memory is powerful enough to give you a nice experience) - it's like a mini computer! - Does NOT get hot at all while talking! (This device doesn't break a sweat!) - Slim and light - S-Pen is a great amazing feature exclusive to Samsung (You can draw notes and it can automatically convert it text); you can do so much with this pen. - Excellent battery life - Fast charging via USB 3.0 cable (you can still charge using a micro-USB cable, but it also takes commonly available USB 3.0 cables for much faster charging!) Cons: - When you double press the home screen, it pops up ""My Magazine"" app by default. They should allow the user the freedom to assign that to something they want. ----- TIPS: ------ - Best way to take screen shots is using the S-Pen; hold the side button on the S-Pen and then press down/hold on the screen - it will take a screen shot AND allow you to edit the screenshot on the fly (This is great for pointing out something on the screen or whatnot for sending quickly) - You can also take screenshots by putting your palm on the screen and swipe across like your hand is a scanner To do this, you have to go to Settings > Motions and gestures > Palm motion to ON - You can also hold on to the side button of the S-Pen and double tap the screen to open the ACTION MEMO right away. - To make the screen smaller, go to Settings > One-handed operation > Use for all screens to ON; when you swipe quickly from exactly at the side edge of the screen (so you would actually be feeling the silver sides) across and then back out to the edge of the screen, then it would shrink the screen (if that explanation is confusing, then just make a V-motion swipe on the edge) ----- CONCLUSION: ----- When it comes to screen size, battery life, features, there's just really no comparison to the Note 3. It is a league of its own. The Note 3 is future proof; although it came out in September of last year (2013), newer phones that have come out after is still no comparison to the ""King"" Note 3. The ""smaller verison"" Samsung S5 was released recently this year, but it has less memory (2GB) and smaller battery life. I also have a Nexus 7 and Nexus 10, but it is a pleasure using the Note 3 and I use it more than the tablets now. This phone is easily worth 5 stars and the price. The Galaxy Watch also seems like a nice accessory to get, especially if the price becomes more reasonable. I'm aware the Note 4 will eventually come out, but I'm extremely happy to have this phone in my hands now instead of waiting months and using my old sluggish phone. I'm certainly happy with the Note 3 and I'm sure I'll definitely have a great experience with it until a Note 5 comes out... Highly recommended powerful device in your hands, worthy of the praise it gets from hundreds of people. This phone will takeover your life and you would feel naked without it.",0.0,07-04-2014,2.0,5344
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,V. Oldsen,False,5,"Love love LOVE it! Have owned it for several months. I'd been looking forward to getting this phone since it first came out. I've had it for several months now. I can't think of anything I particularly dislike about the phone. I love: - the s-window so I can have YouTube playing while I surf other pages - the multi-window function, especially when researching stuff - the battery life. I have never had this phone die on me. I am on the phone often, both on calls, messages and apps and have never had a problem. It will warn me and I still have a long time before I need to plug it in - the screen size. It makes reading things (especially as I'm long-sighted) far easier. I find iPhones and my old Incredible2 comically small now - the s-pen. I love screen shots - action memo. Love that it works from the lock screen by using the s-pen. Love the loop function where you can google, or email, or add to contacts or map etc anything you type - WatchTV app utilising the NFC (near field communication) so I can use my phone as a remote for my TV - wave commands so I don't need to touch the phone (i.e. when cooking so dirty hands) to check the phone - that it's water resistant (it fell in the snow/slush over winter and was undamaged) - that you can resize the screen to use it one handed if needed I have no problems with the size. Fits in my normal sized pockets without problem. Sound quality is fine as well. I honestly cannot more highly recommend this phone. The only thing would be that if you have small, dainty hands this is not the phone for you. I have ""large"" hands (glove size) and have no problem accessing both sides of the phone.",2.0,25-05-2014,4.0,1649
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Quinn Lawson,False,5,"Best phone ever.. This phone is great!! The large screen makes this one super-easy to write documents and make notes. The S Pen helps to get stylus-required jobs done like drawing. The best feature, in my opinion, is the 4K camera. Basically, it can replace most point-and-shoots. Great videos, and definitely great pictures. The flash works great, too. You can take Google Street View-like images and they are AMAZING! All cameras should do that. Most Google Play store apps will work - unless they require KitKat or higher. It runs 4.2, Ice Cream Sandwich. DEFINITELY buy this one - was a great pick!",0.0,19-12-2015,2.0,602
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,S. Baer,False,4,"Great Phablet = Phone+Tablet Combo BUT. This is a great phone and tablet with all the features you could possibly want. I wear it in a (less than $5 from Amazon) Sun-glass type case on my belt, and the fit is perfect. But, like many other users, I was having a serious issue with the WIFI dropping out frequently. I tried all the recipes on the web and none worked. Thanks to a lead on the XDA Developers Forum I just stumbled on the answer that works here. TURN OFF THE BLUETOOTH. That is all it took to restore stability to my WIFI. Samsung needs to fix this.",14.0,11-01-2014,19.0,561
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Doll Girl,False,5,"Excellent fast phone, great camera, good battery life.. I ADORE this phone. I've never actually loved a phone, but I do love this one. By FAR the most expensive phone I've ever owned. In fact the most expensive electronic aside from my work desktop computer and SLR camera. But price aside, this phone is awesome. I love the responsive, huge screen. The photo quality is spectacular, and I love the 2-app-at-once option which allows me to have two active apps open on the screen at the same time. Drag and drop URLs to emails anyone? This phone is practical, light weight, fast as can be, easy to use. The size may be a bit unnerving to begin with but I find it very comfortable it the hand. I picked this phone because I was initially leaning towards the Nokia Lumia 928 for photo quality. But being able to go with a big android with a stable system, easily comparable photo quality, the 2-app thing this was a no-brainer. The great battery life and the speed with data are added bonuses. I use my phone more as a tablet half the time than as a phone, and this one is really great for that. I also find that for whatever reason the screen is easier to see in daylight than my prior phone. I am sure there is a technical reason for this, but I dont really care so much about the why as to the fact that it's excellent. I am recommending this phone to all my friends, and thankful to the friend who insisted I give it a try.",3.0,17-11-2013,5.0,1424
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,rainier63,False,5,"Powerful smartphone that is always reliable, huge improvement over previous Note 2. I had several S4's with problems and switched to Note 2 which was a bad idea, not a good phone, lots of problems. So I almost didn't get another Note, but the Note 3 is 10x better than the previous model. Display looks great, not much lagging/freezing at all, multitasking abilities are really good along with several new S Pen features. I have had this phone for 3 months now and still am finding new features I didn't know about. GPS signal is good, Wifi never gives me problems, and the camera is a lot better than Note 2's. It's hard to find a phone with lots of great features that also works without problems.",0.0,29-01-2016,2.0,699
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Amazon Customer,False,4,"Camera only so-so, Phone audio only so-so, Screen awesome. I want 2 main things in a phone - as good a camera as I can get and a screen that allows me to read. Screen is great. The picture is great, reading is excellent, and the stylus is a bonus. I use it sometimes, but not as often as I thought I would. i do draw with it sometimes and also make notes. Helpful, but not completely necessary. I like that it stores right in the phone though. The camera is better on the iPhone 5. Heck, the camera was better on my iPhone 4. There is no macro at all. So, you have to be pretty far away to focus - there is no low light. I mean, none. You have to use the flash which is only so-so or you have to just not take the picture. Same situation, my husband will take the picture with his iPhone 5 & it will come out. So, if a camera is your main focus, choose an iPhone. The audio quality is also not great. When played on speaker - music, or speaker phone, audio book - it is fine, but when talking on the phone, the quality is less than stellar. It is hard to hear (volume could go higher) because it does not come through as clearly as it had on my old iPhone 4 or on my husband's iPhone 5. Same network, same people I'm talking to, so I've tested and it is actually this phone. ALSO - it does not fit in a normal sized pocket and falls out, so consider this when purchasing. If you carry a bag all the time, that's great, but if not, do you have pants or a jacket with very large pockets? If no, you will have to carry it all the time. Also, in an evening bag, it is hard to fit. I was at a wedding last weekend and carried it separately. OVERALL - I love to read on my phone and it is amazing for that. I text almost all the time - also amazing for that. AND, when you do get good pictures, the viewing and editing on this phone is great. You can also draw over your pictures with your stylus which is fun and silly and amazing! So, I do love this phone, but wish the camera was better. The sound quality when I talk on the phone is livable.",1.0,15-05-2014,3.0,2039
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,C.G.,False,5,"Best Phone (Note 3) on the Best Network (Verizon)!!. Having the best phone (as of the date of this review) on the best network (love or hate Verizon, no one can deny that the coverage is just there when and where you need it) with an unlimited data plan means that productivity will always be had with this device. Coming from the Note 2 (which I had for a couple of months before I sold it to someone coming from a HTC Thunderbolt...suffice it to say he loves life too), the FULL HD (1920x1080--1080p on this device!!), improved S-Pen, improved S-Voice (it's cute, but I would rather use Google Voice Search), what isn't there to love about this phone. Yes, there are people who will cry about the size. To those I say, the market is dictating that cell phone makers go big, or go home. I have big hands, and I can tell you that it feels good to have something in my hand(s) that won't feel like it'll break. Cell phone quality is excellent, the build is more sturdier than the Note 2 (there were people crying about a loose home button, but that wasn't in mine. I buy that defects could happen, but those are exceptions, not rules in regard to the Note 3.) My phone is currently awaiting a wallet case that experienced problems, but right now is housed in a Ventev case (which I reviewed) and a Spigen Ultra Crystal screen protector (full screen and I'll review that too, but BUY IT!! Really protects the phone!!!) Surfing the web, reading e-mail, streaming music from Google Play on High and no cache (because I got unlimited data... :D), the phone does it all with such speed. But the best part I love that beats the Note 2 hands down?! Battery Life!!! I have had this thing for a week and so far, the battery last a good day and half to 2 days before I even see a low percent. I have not used the MicroUSB 3.0 cable that came with the Note 3, because honestly, the million and one USB chargers with 2.0 cable do a great job charging my phone. All I would have done was open up yet one more USB cable, so I have left that in the box. Bottom line, buy this phone!! It is the best phone on the market AND it will be well over a year before this phone becomes ""old"" Full HD, MicroUSB 3.0, 3 GB of RAM, 32 GB internal space (coupled with the 32GB I stuck in there from my Droid Charge...) and much, much more. I could have written a more technical review, but you want to know how my experience is overall, and I'm telling you...I have never been so happy to early adopt a device. I hardly EVER do it, but I am glad I did. You will too!!",7.0,18-10-2013,9.0,2537
"Samsung Galaxy Note 3, Black 32GB (Verizon Wireless)",Samsung,Dane,False,5,"Best value for money. My favorite device of all time. There are plenty of things I would change slightly, but way fewer things than I'd change on my ipad, desktop or any other phone. I truly LOVE this device. It's so easy to use I use it 5 times more than any other phone - mostly for games, audible books on tape, taking notes, shooting pictures and more. I have always wanted one device to carry and this is the only device designed well enough that I truly only need one device. I sometimes connect it to my ipad bluetooth keyboard if I want to type. That's the one thing I still need a laptop for - ease of rapid typing.",0.0,01-11-2014,2.0,624
